id,code,name
stps_sector_293,4861,TRANSPORTE DE PETRÓLEO CRUDO POR DUCTOS
stps_sector_294,4862,TRANSPORTE DE GAS NATURAL POR DUCTOS
stps_sector_295,4869,TRANSPORTE POR DUCTOS DE OTROS PRODUCTOS 
stps_sector_296,4871,TRANSPORTE TURÍSTICO POR TIERRA
stps_sector_297,4872,TRANSPORTE TURÍSTICO POR AGUA
stps_sector_298,4879,OTRO TRANSPORTE TURÍSTICO
stps_sector_299,4881,SERVICIOS RELACIONADOS CON EL TRANSPORTE AÉREO
stps_sector_300,4882,SERVICIOS RELACIONADOS CON EL TRANSPORTE POR FERROCARRIL
stps_sector_301,4883,SERVICIOS RELACIONADOS CON EL TRANSPORTE POR AGUA
stps_sector_302,4884,SERVICIOS RELACIONADOS CON EL TRANSPORTE POR CARRETERA
stps_sector_303,4885,SERVICIOS DE INTERMEDIACIÓN PARA EL TRANSPORTE DE CARGA
stps_sector_304,4889,OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE
stps_sector_305,4911,SERVICIOS POSTALES
stps_sector_306,4921,SERVICIOS DE MENSAJERÍA Y PAQUETERÍA FORÁNEA
stps_sector_307,4922,SERVICIOS DE MENSAJERÍA Y PAQUETERÍA LOCAL
stps_sector_308,4931,SERVICIOS DE ALMACENAMIENTO
stps_sector_309,5111,"EDICIÓN DE PERIÓDICOS, REVISTAS, LIBROS Y SIMILARES, EXCEPTO A TRAVÉS DE INTERNET"
stps_sector_310,5112,"EDICIÓN DE SOFTWARE, EXCEPTO A TRAVÉS DE INTERNET "
stps_sector_311,5121,INDUSTRIA FÍLMICA Y DEL VIDEO
stps_sector_312,5122,INDUSTRIA DEL SONIDO
stps_sector_313,5151,"TRANSMISIÓN DE PROGRAMAS DE RADIO Y TELEVISIÓN, EXCEPTO A TRAVÉS DE INTERNET"
stps_sector_314,5152,"PRODUCCIÓN DE PROGRAMACIÓN DE CANALES PARA SISTEMAS DE TELEVISIÓN POR CABLE O SATELITALES, EXCEPTO A TRAVÉS DE INTERNET"
stps_sector_315,5161,CREACIÓN Y DIFUSIÓN DE CONTENIDO EXCLUSIVAMENTE A TRAVÉS DE INTERNET
stps_sector_316,5171,"TELEFONÍA TRADICIONAL, TELEGRAFÍA Y OTRAS TELECOMUNICACIONES ALÁMBRICAS"
stps_sector_317,5172,"TELEFONÍA CELULAR Y OTRAS TELECOMUNICACIONES INALÁMBRICAS, EXCEPTO LOS SERVICIOS DE SATÉLITES"
stps_sector_318,5173,REVENTA DE SERVICIOS DE TELECOMUNICACIONES
stps_sector_319,5174,SERVICIOS DE SATÉLITES
stps_sector_320,5175,"DISTRIBUCIÓN POR SUSCRIPCIÓN DE PROGRAMAS DE TELEVISIÓN, EXCEPTO A TRAVÉS DE INTERNET"
stps_sector_321,5179,OTROS SERVICIOS DE TELECOMUNICACIONES
stps_sector_322,5181,PROVEEDORES DE ACCESO A INTERNET Y SERVICIOS DE BÚSQUEDA EN LA RED
stps_sector_323,5182,"PROCESAMIENTO ELECTRÓNICO DE INFORMACIÓN, HOSPEDAJE DE PÁGINAS WEB Y OTROS SERVICIOS RELACIONADOS"
stps_sector_324,5191,OTROS SERVICIOS DE INFORMACIÓN
stps_sector_325,5211,BANCA CENTRAL
stps_sector_326,5221,BANCA MÚLTIPLE
stps_sector_327,5222,INSTITUCIONES FINANCIERAS DE FOMENTO ECONÓMICO
stps_sector_328,5223,UNIONES DE CRÉDITO E INSTITUCIONES DE AHORRO
stps_sector_329,5224,OTRAS INSTITUCIONES DE INTERMEDIACIÓN CREDITICIA Y FINANCIERA NO BURSÁTIL
stps_sector_330,5225,SERVICIOS RELACIONADOS CON LA INTERMEDIACIÓN CREDITICIA
stps_sector_331,5231,"CASAS DE BOLSA, CASAS DE CAMBIO Y CENTROS CAMBIARIOS"
stps_sector_332,5232,BOLSA DE VALORES
stps_sector_333,5239,OTROS SERVICIOS DE INVERSIÓN E INTERMEDIACIÓN BURSÁTIL
stps_sector_334,5241,INSTITUCIONES DE SEGUROS Y FIANZAS
stps_sector_335,5242,SERVICIOS RELACIONADOS CON LOS SEGUROS Y LAS FIANZAS
stps_sector_336,5311,ALQUILER SIN INTERMEDIACIÓN DE VIVIENDAS Y OTROS INMUEBLES
stps_sector_337,5312,INMOBILIARIAS Y CORREDORES DE BIENES RAÍCES
stps_sector_338,5313,SERVICIOS RELACIONADOS CON LOS SERVICIOS INMOBILIARIOS
stps_sector_339,5321,"ALQUILER DE AUTOMÓVILES, CAMIONES Y OTROS TRANSPORTES TERRESTRES"
stps_sector_340,5322,ALQUILER DE ARTÍCULOS PARA EL HOGAR
stps_sector_341,5323,CENTROS GENERALES DE ALQUILER
stps_sector_342,5324,"ALQUILER DE MAQUINARIA Y EQUIPO INDUSTRIAL, COMERCIAL Y DE SERVICIOS"
stps_sector_343,5331,"SERVICIOS DE ALQUILER DE MARCAS REGISTRADAS, PATENTES Y FRANQUICIAS"
stps_sector_344,5411,SERVICIOS LEGALES
stps_sector_345,5412,"SERVICIOS DE CONTABILIDAD, AUDITORÍA Y SERVICIOS RELACIONADOS"
stps_sector_346,5413,"SERVICIOS DE ARQUITECTURA, INGENIERÍA Y ACTIVIDADES RELACIONADAS"
stps_sector_347,5414,DISEÑO ESPECIALIZADO
stps_sector_348,5415,SERVICIOS DE CONSULTORÍA EN COMPUTACIÓN
stps_sector_349,5416,"SERVICIOS DE CONSULTORÍA ADMINISTRATIVA, CIENTÍFICA Y TÉCNICA"
stps_sector_350,5417,SERVICIOS DE INVESTIGACIÓN CIENTÍFICA Y DESARROLLO
stps_sector_351,5418,SERVICIOS DE PUBLICIDAD Y ACTIVIDADES RELACIONADAS
stps_sector_352,5419,"OTROS SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS"
stps_sector_353,5511,DIRECCIÓN DE CORPORATIVOS Y EMPRESAS
stps_sector_354,5611,SERVICIOS DE ADMINISTRACIÓN DE NEGOCIOS
stps_sector_355,5612,SERVICIOS COMBINADOS DE APOYO EN INSTALACIONES
stps_sector_356,5613,SERVICIOS DE EMPLEO
stps_sector_357,5614,"SERVICIOS DE APOYO SECRETARIAL, FOTOCOPIADO, COBRANZA, INVESTIGACIÓN CREDITICIA Y SIMILARES"
stps_sector_358,5615,AGENCIAS DE VIAJES Y SERVICIOS DE RESERVACIONES
stps_sector_359,5616,"SERVICIOS DE INVESTIGACIÓN, PROTECCIÓN Y SEGURIDAD"
stps_sector_360,5617,SERVICIOS DE LIMPIEZA
stps_sector_361,5619,OTROS SERVICIOS DE APOYO A LOS NEGOCIOS
stps_sector_362,5621,MANEJO DE DESECHOS Y SERVICIOS DE REMEDIACIÓN
stps_sector_363,6111,"ESCUELAS DE EDUCACIÓN BÁSICA, MEDIA Y ESPECIAL"
stps_sector_364,6112,ESCUELAS DE EDUCACIÓN POSTBACHILLERATO NO UNIVERSITARIA
stps_sector_365,6113,ESCUELAS DE EDUCACIÓN SUPERIOR
stps_sector_366,6114,"ESCUELAS COMERCIALES, DE COMPUTACIÓN Y DE CAPACITACIÓN PARA EJECUTIVOS"
stps_sector_367,6115,ESCUELAS DE OFICIOS
stps_sector_368,6116,OTROS SERVICIOS EDUCATIVOS
stps_sector_369,6117,SERVICIOS DE APOYO A LA EDUCACIÓN
stps_sector_370,6211,CONSULTORIOS MÉDICOS
stps_sector_371,6212,CONSULTORIOS DENTALES
stps_sector_372,6213,OTROS CONSULTORIOS PARA EL CUIDADO DE LA SALUD
stps_sector_373,6214,CENTROS PARA LA ATENCIÓN DE PACIENTES QUE NO REQUIEREN HOSPITALIZACIÓN
stps_sector_374,6215,LABORATORIOS MÉDICOS Y DE DIAGNÓSTICO
stps_sector_375,6216,SERVICIOS DE ENFERMERÍA A DOMICILIO
stps_sector_376,6219,"SERVICIOS DE AMBULANCIAS, DE BANCOS DE ÓRGANOS Y OTROS SERVICIOS AUXILIARES AL TRATAMIENTO MÉDICO"
stps_sector_377,6221,HOSPITALES GENERALES
stps_sector_378,6222,HOSPITALES PSIQUIÁTRICOS Y PARA EL TRATAMIENTO POR ABUSO DE SUBSTANCIAS
stps_sector_379,6223,HOSPITALES DE OTRAS ESPECIALIDADES MÉDICAS
stps_sector_380,6231,"RESIDENCIAS CON CUIDADOS DE ENFERMERAS PARA ENFERMOS CONVALECIENTES, EN REHABILITACIÓN, INCURABLES Y TERMINALES"
stps_sector_381,6232,"RESIDENCIAS PARA EL CUIDADO DE PERSONAS CON PROBLEMAS DE RETARDO MENTAL, SALUD MENTAL Y ABUSO DE SUBSTANCIAS"
stps_sector_382,6233,ASILOS Y OTRAS RESIDENCIAS PARA EL CUIDADO DE ANCIANOS Y DISCAPACITADOS
stps_sector_383,6239,ORFANATOS Y OTRAS RESIDENCIAS DE ASISTENCIA SOCIAL
stps_sector_384,6241,SERVICIOS DE ORIENTACIÓN Y TRABAJO SOCIAL
stps_sector_385,6242,"SERVICIOS COMUNITARIOS DE ALIMENTACIÓN, REFUGIO Y DE EMERGENCIA"
stps_sector_386,6243,"SERVICIOS DE CAPACITACIÓN PARA EL TRABAJO PARA PERSONAS DESEMPLEADAS, SUBEMPLEADAS O DISCAPACITADAS"
stps_sector_387,6244,GUARDERÍAS
stps_sector_388,7111,COMPAÑÍAS Y GRUPOS DE ESPECTÁCULOS ARTÍSTICOS
stps_sector_389,7112,DEPORTISTAS Y EQUIPOS DEPORTIVOS PROFESIONALES Y SEMIPROFESIONALES
stps_sector_390,7113,"PROMOTORES DE ESPECTÁCULOS ARTÍSTICOS, DEPORTIVOS Y SIMILARES"
stps_sector_391,7114,"AGENTES Y REPRESENTANTES DE ARTISTAS, DEPORTISTAS Y SIMILARES"
stps_sector_392,7115,ARTISTAS Y TÉCNICOS INDEPENDIENTES
stps_sector_393,7121,"MUSEOS, SITIOS HISTÓRICOS, JARDINES BOTÁNICOS Y SIMILARES"
stps_sector_394,7131,PARQUES CON INSTALACIONES RECREATIVAS Y CASAS DE JUEGOS ELECTRÓNICOS
stps_sector_395,7132,"CASINOS, LOTERÍAS Y OTROS JUEGOS DE AZAR"
stps_sector_396,7139,OTROS SERVICIOS RECREATIVOS
stps_sector_397,7211,"HOTELES, MOTELES Y SIMILARES"
stps_sector_398,7212,CAMPAMENTOS Y ALBERGUES RECREATIVOS
stps_sector_399,7213,"PENSIONES Y CASAS DE HUÉSPEDES, Y DEPARTAMENTOS Y CASAS AMUEBLADOS CON SERVICIOS DE HOTELERÍA"
stps_sector_400,7221,RESTAURANTES CON SERVICIO DE MESEROS
stps_sector_401,7222,RESTAURANTES DE AUTOSERVICIO Y DE COMIDA PARA LLEVAR
stps_sector_402,7223,SERVICIOS DE PREPARACIÓN DE ALIMENTOS POR ENCARGO
stps_sector_403,7224,"CENTROS NOCTURNOS, BARES, CANTINAS Y SIMILARES"
stps_sector_404,8111,REPARACIÓN Y MANTENIMIENTO DE AUTOMÓVILES Y CAMIONES
stps_sector_405,8112,REPARACIÓN Y MANTENIMIENTO DE EQUIPO ELECTRÓNICO Y DE EQUIPO DE PRECISIÓN
stps_sector_406,8113,"REPARACIÓN Y MANTENIMIENTO DE MAQUINARIA Y EQUIPO AGROPECUARIO, INDUSTRIAL, COMERCIAL Y DE SERVICIOS"
stps_sector_407,8114,REPARACIÓN Y MANTENIMIENTO DE ARTÍCULOS PARA EL HOGAR Y PERSONALES
stps_sector_408,8121,"SALONES Y CLÍNICAS DE BELLEZA, BAÑOS PÚBLICOS Y BOLERÍAS"
stps_sector_409,8122,LAVANDERÍAS Y TINTORERÍAS
stps_sector_410,8123,SERVICIOS FUNERARIOS Y ADMINISTRACIÓN DE CEMENTERIOS
stps_sector_411,8124,ESTACIONAMIENTOS Y PENSIONES PARA AUTOMÓVILES
stps_sector_412,8129,SERVICIOS DE REVELADO DE FOTOGRAFÍAS Y OTROS SERVICIOS PERSONALES
stps_sector_413,8131,"ASOCIACIONES Y ORGANIZACIONES COMERCIALES, LABORALES, PROFESIONALES Y RECREATIVAS"
stps_sector_414,8132,"ASOCIACIONES Y ORGANIZACIONES RELIGIOSAS, POLÍTICAS Y CIVILES"
stps_sector_415,8141,HOGARES CON EMPLEADOS DOMÉSTICOS
stps_sector_416,9311,ÓRGANOS LEGISLATIVOS
stps_sector_417,9312,ADMINISTRACIÓN PÚBLICA EN GENERAL
stps_sector_418,9313,REGULACIÓN Y FOMENTO DEL DESARROLLO ECONÓMICO
stps_sector_419,9314,IMPARTICIÓN DE JUSTICIA Y MANTENIMIENTO DE LA SEGURIDAD Y EL ORDEN PÚBLICO
stps_sector_420,9315,REGULACIÓN Y FOMENTO DE ACTIVIDADES PARA MEJORAR Y PRESERVAR EL MEDIO AMBIENTE
stps_sector_421,9316,ACTIVIDADES ADMINISTRATIVAS DE INSTITUCIONES DE BIENESTAR SOCIAL
stps_sector_422,9317,RELACIONES EXTERIORES
stps_sector_423,9318,ACTIVIDADES DE SEGURIDAD NACIONAL
stps_sector_424,9321,ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES
stps_sector_425,11111,CULTIVO DE SOYA
stps_sector_426,11112,"CULTIVO DE SEMILLAS OLEAGINOSAS, EXCEPTO SOYA"
stps_sector_427,11113,CULTIVO DE LEGUMBRES
stps_sector_428,11114,CULTIVO DE TRIGO
stps_sector_429,11115,CULTIVO DE MAÍZ
stps_sector_430,11116,CULTIVO DE ARROZ
stps_sector_431,11119,CULTIVO DE OTROS GRANOS
stps_sector_432,11121,CULTIVO DE HORTALIZAS
stps_sector_433,11131,CULTIVO DE NARANJA
stps_sector_434,11132,CULTIVO DE OTROS CÍTRICOS
stps_sector_435,11133,CULTIVO DE FRUTALES NO CÍTRICOS Y NUECES
stps_sector_436,11141,CULTIVO DE PRODUCTOS ALIMENTICIOS EN INVERNADEROS
stps_sector_437,11142,"CULTIVO EN VIVEROS, CULTIVOS NO ALIMENTICIOS EN INVERNADEROS Y FLORICULTURA"
stps_sector_438,11191,CULTIVO DE TABACO
stps_sector_439,11192,CULTIVO DE ALGODÓN
stps_sector_440,11193,CULTIVO DE CAÑA DE AZÚCAR
stps_sector_441,11194,CULTIVO DE ALFALFA Y PASTOS
stps_sector_442,11199,OTROS CULTIVOS
stps_sector_443,11211,EXPLOTACIÓN DE BOVINOS PARA CARNE
stps_sector_444,11212,EXPLOTACIÓN DE BOVINOS PARA LECHE
stps_sector_445,11213,EXPLOTACIÓN DE BOVINOS SIN ESPECIALIZACIÓN
stps_sector_446,11221,EXPLOTACIÓN DE PORCINOS
stps_sector_447,11231,EXPLOTACIÓN DE GALLINAS PONEDORAS
stps_sector_448,11232,EXPLOTACIÓN DE POLLOS PARA CARNE
stps_sector_449,11233,EXPLOTACIÓN DE GUAJOLOTES O PAVOS
stps_sector_450,11234,PRODUCCIÓN DE AVES DE CORRAL EN INCUBADORA
stps_sector_451,11239,EXPLOTACIÓN DE OTRAS AVES PRODUCTORAS DE CARNE Y HUEVO
stps_sector_452,11241,EXPLOTACIÓN DE OVINOS Y EXPLOTACIÓN CONJUNTA DE OVINOS CON CAPRINOS
stps_sector_453,11242,EXPLOTACIÓN DE CAPRINOS
stps_sector_454,11251,ACUICULTURA ANIMAL
stps_sector_455,11291,APICULTURA
stps_sector_456,11292,EXPLOTACIÓN DE ÉQUIDOS
stps_sector_457,11293,CUNICULTURA Y EXPLOTACIÓN DE ANIMALES DE PIEL CON PELAJE FINO
stps_sector_458,11299,EXPLOTACIÓN DE OTROS ANIMALES
stps_sector_459,11311,SILVICULTURA
stps_sector_460,11321,VIVEROS FORESTALES Y RECOLECCIÓN DE PRODUCTOS FORESTALES
stps_sector_461,11331,TALA DE ÁRBOLES
stps_sector_462,11411,PESCA
stps_sector_463,11421,CAZA Y CAPTURA
stps_sector_464,11511,SERVICIOS RELACIONADOS CON LA AGRICULTURA
stps_sector_465,11521,SERVICIOS RELACIONADOS CON LA GANADERÍA
stps_sector_466,11531,SERVICIOS RELACIONADOS CON EL APROVECHAMIENTO FORESTAL
stps_sector_467,21111,EXTRACCIÓN DE PETRÓLEO Y GAS
stps_sector_468,21211,MINERÍA DE CARBÓN MINERAL
stps_sector_469,21221,MINERÍA DE HIERRO
stps_sector_470,21222,MINERÍA DE ORO Y PLATA
stps_sector_471,21223,"MINERÍA DE COBRE, NÍQUEL, PLOMO Y ZINC"
stps_sector_472,21229,MINERÍA DE OTROS MINERALES METÁLICOS
stps_sector_473,21231,"MINERÍA DE PIEDRA CALIZA, MÁRMOL Y OTRAS PIEDRAS DIMENSIONADAS"
stps_sector_474,21232,"MINERÍA DE ARENA, GRAVA, ARCILLA Y OTROS MINERALES REFRACTARIOS"
stps_sector_475,21239,MINERÍA DE OTROS MINERALES NO METÁLICOS
stps_sector_476,21311,SERVICIOS RELACIONADOS CON LA MINERÍA
stps_sector_477,22111,GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA
stps_sector_478,22112,SUMINISTRO DE ENERGÍA ELÉCTRICA
stps_sector_479,22211,"CAPTACIÓN, TRATAMIENTO Y SUMINISTRO DE AGUA"
stps_sector_480,22221,SUMINISTRO DE GAS POR DUCTOS AL CONSUMIDOR FINAL
stps_sector_481,23611,EDIFICACIÓN RESIDENCIAL
stps_sector_482,23621,EDIFICACIÓN DE NAVES Y PLANTAS INDUSTRIALES
stps_sector_483,23622,"EDIFICACIÓN DE INMUEBLES COMERCIALES, INSTITUCIONALES Y DE SERVICIOS"
stps_sector_484,23711,"CONSTRUCCIÓN DE OBRAS PARA EL TRATAMIENTO, DISTRIBUCIÓN Y SUMINISTRO DE AGUA, DRENAJE Y RIEGO"
stps_sector_485,23712,CONSTRUCCIÓN DE OBRAS PARA PETRÓLEO Y GAS
stps_sector_486,23713,CONSTRUCCIÓN DE OBRAS DE GENERACIÓN Y CONDUCCIÓN DE ENERGÍA ELÉCTRICA Y TELECOMUNICACIONES
stps_sector_487,23721,DIVISIÓN DE TERRENOS Y CONSTRUCCIÓN DE OBRAS DE URBANIZACIÓN
stps_sector_488,23731,CONSTRUCCIÓN DE VÍAS DE COMUNICACIÓN
stps_sector_489,23799,OTRAS CONSTRUCCIONES DE INGENIERÍA CIVIL U OBRA PESADA
stps_sector_490,23811,TRABAJOS DE CIMENTACIONES
stps_sector_491,23812,MONTAJE DE ESTRUCTURAS PREFABRICADAS
stps_sector_492,23813,TRABAJOS DE ALBAÑILERÍA
stps_sector_493,23819,OTROS TRABAJOS EN EXTERIORES
stps_sector_494,23821,INSTALACIONES ELÉCTRICAS EN CONSTRUCCIONES
stps_sector_495,23822,"INSTALACIONES HIDROSANITARIAS, DE GAS, AIRE ACONDICIONADO Y CALEFACCIÓN"
stps_sector_496,23829,OTRAS INSTALACIONES Y EQUIPAMIENTO EN CONSTRUCCIONES
stps_sector_497,23831,"COLOCACIÓN DE MUROS FALSOS, AISLAMIENTO Y ENYESADO"
stps_sector_498,23832,TRABAJOS DE PINTURA Y OTROS CUBRIMIENTOS DE PAREDES
stps_sector_499,23833,COLOCACIÓN DE PISOS FLEXIBLES Y DE MADERA
stps_sector_500,23834,COLOCACIÓN DE PISOS CERÁMICOS Y AZULEJOS
stps_sector_501,23835,INSTALACIÓN DE PRODUCTOS DE CARPINTERÍA
stps_sector_502,23839,OTROS TRABAJOS DE ACABADOS EN EDIFICACIONES
stps_sector_503,23891,PREPARACIÓN DE TERRENOS PARA LA CONSTRUCCIÓN
stps_sector_504,23899,OTROS TRABAJOS ESPECIALIZADOS PARA LA CONSTRUCCIÓN
stps_sector_505,31111,ELABORACIÓN DE ALIMENTOS PARA ANIMALES
stps_sector_506,31121,ELABORACIÓN DE PRODUCTOS DE MOLINERÍA Y MANUFACTURA DE MALTA
stps_sector_507,31122,"ELABORACIÓN DE ALMIDONES, ACEITES Y GRASAS VEGETALES COMESTIBLES"
stps_sector_508,31123,ELABORACIÓN DE CEREALES PARA EL DESAYUNO
stps_sector_509,31131,ELABORACIÓN DE AZÚCAR
stps_sector_510,31132,ELABORACIÓN DE CHOCOLATE Y PRODUCTOS DE CHOCOLATE A PARTIR DE CACAO
stps_sector_511,31133,ELABORACIÓN DE PRODUCTOS DE CHOCOLATE A PARTIR DE CHOCOLATE
stps_sector_512,31134,"ELABORACIÓN DE DULCES, CHICLES Y PRODUCTOS DE CONFITERÍA QUE NO SEAN DE CHOCOLATE"
stps_sector_513,31141,"CONGELACIÓN DE FRUTAS, VERDURAS Y GUISOS"
stps_sector_514,31142,"CONSERVACIÓN DE FRUTAS, VERDURAS Y GUISOS POR PROCESOS DISTINTOS A LA CONGELACIÓN"
stps_sector_515,31151,ELABORACIÓN DE LECHE Y DERIVADOS LÁCTEOS
stps_sector_516,31152,ELABORACIÓN DE HELADOS Y PALETAS
stps_sector_517,31161,"MATANZA, EMPACADO Y PROCESAMIENTO DE CARNE DE GANADO Y AVES"
stps_sector_518,31171,PREPARACIÓN Y ENVASADO DE PESCADOS Y MARISCOS
stps_sector_519,31181,ELABORACIÓN DE PAN Y OTROS PRODUCTOS DE PANADERÍA
stps_sector_520,31182,ELABORACIÓN DE GALLETAS Y PASTAS PARA SOPA
stps_sector_521,31183,ELABORACIÓN DE TORTILLAS DE MAÍZ Y MOLIENDA DE NIXTAMAL
stps_sector_522,31191,ELABORACIÓN DE BOTANAS
stps_sector_523,31192,INDUSTRIAS DEL CAFÉ Y DEL TÉ
stps_sector_524,31193,"ELABORACIÓN DE CONCENTRADOS, POLVOS, JARABES Y ESENCIAS DE SABOR PARA REFRESCOS"
stps_sector_525,31194,ELABORACIÓN DE CONDIMENTOS Y ADEREZOS
stps_sector_526,31199,ELABORACIÓN DE OTROS ALIMENTOS
stps_sector_527,31211,"ELABORACIÓN DE REFRESCOS Y HIELO, Y PURIFICACIÓN DE AGUA"
stps_sector_528,31212,ELABORACIÓN DE CERVEZA
stps_sector_529,31213,"ELABORACIÓN DE BEBIDAS ALCOHÓLICAS A BASE DE UVA Y BEBIDAS FERMENTADAS, EXCEPTO CERVEZA"
stps_sector_530,31214,"ELABORACIÓN DE BEBIDAS DESTILADAS, EXCEPTO DE UVA"
stps_sector_531,31221,BENEFICIO DEL TABACO
stps_sector_532,31222,ELABORACIÓN DE PRODUCTOS DE TABACO
stps_sector_533,31311,PREPARACIÓN E HILADO DE FIBRAS TEXTILES Y FABRICACIÓN DE HILOS
stps_sector_534,31321,FABRICACIÓN DE TELAS ANCHAS DE TRAMA
stps_sector_535,31322,FABRICACIÓN DE TELAS ANGOSTAS DE TRAMA Y PASAMANERÍA
stps_sector_536,31323,FABRICACIÓN DE TELAS NO TEJIDAS
stps_sector_537,31324,FABRICACIÓN DE TELAS DE PUNTO
stps_sector_538,31331,"ACABADO DE FIBRAS, HILADOS, HILOS Y TELAS"
stps_sector_539,31332,RECUBRIMIENTO DE TELAS
stps_sector_540,31411,TEJIDO Y CONFECCIÓN DE ALFOMBRAS Y TAPETES
stps_sector_541,31412,"CONFECCIÓN DE CORTINAS, BLANCOS Y SIMILARES"
stps_sector_542,31491,CONFECCIÓN DE COSTALES Y PRODUCTOS DE TEXTILES RECUBIERTOS Y DE MATERIALES SUCEDÁNEOS
stps_sector_543,31499,"CONFECCIÓN DE OTROS PRODUCTOS TEXTILES, EXCEPTO PRENDAS DE VESTIR"
stps_sector_544,31511,TEJIDO DE CALCETINES Y MEDIAS
stps_sector_545,31519,TEJIDO DE OTRAS PRENDAS DE VESTIR DE PUNTO
stps_sector_546,31521,"CONFECCIÓN DE ROPA DE CUERO, PIEL Y MATERIALES SUCEDÁNEOS"
stps_sector_547,31522,CONFECCIÓN DE ROPA DE MATERIALES TEXTILES
stps_sector_548,31599,CONFECCIÓN DE ACCESORIOS DE VESTIR
stps_sector_549,31611,CURTIDO Y ACABADO DE CUERO Y PIEL
stps_sector_550,31621,FABRICACIÓN DE CALZADO
stps_sector_551,31699,"FABRICACIÓN DE OTROS PRODUCTOS DE CUERO, PIEL Y MATERIALES SUCEDÁNEOS"
stps_sector_552,32111,ASERRADO Y CONSERVACIÓN DE LA MADERA
stps_sector_553,32121,FABRICACIÓN DE LAMINADOS Y AGLUTINADOS DE MADERA
stps_sector_554,32191,FABRICACIÓN DE PRODUCTOS DE MADERA PARA LA CONSTRUCCIÓN
stps_sector_555,32192,FABRICACIÓN DE PRODUCTOS PARA EMBALAJE Y ENVASES DE MADERA
stps_sector_556,32199,FABRICACIÓN DE OTROS PRODUCTOS DE MADERA
stps_sector_557,32211,FABRICACIÓN DE CELULOSA
stps_sector_558,32212,FABRICACIÓN DE PAPEL
stps_sector_559,32213,FABRICACIÓN DE CARTÓN
stps_sector_560,32221,FABRICACIÓN DE ENVASES DE CARTÓN
stps_sector_561,32222,FABRICACIÓN DE BOLSAS DE PAPEL Y PRODUCTOS CELULÓSICOS RECUBIERTOS Y TRATADOS
stps_sector_562,32223,FABRICACIÓN DE PRODUCTOS DE PAPELERÍA
stps_sector_563,32229,FABRICACIÓN DE OTROS PRODUCTOS DE PAPEL Y CARTÓN
stps_sector_564,32311,IMPRESIÓN
stps_sector_565,32312,INDUSTRIAS CONEXAS A LA IMPRESIÓN
stps_sector_566,32411,REFINACIÓN DE PETRÓLEO
stps_sector_567,32412,FABRICACIÓN DE PRODUCTOS DE ASFALTO
stps_sector_568,32419,FABRICACIÓN DE OTROS PRODUCTOS DERIVADOS DEL PETRÓLEO Y DEL CARBÓN
stps_sector_569,32511,FABRICACIÓN DE PRODUCTOS PETROQUÍMICOS
stps_sector_570,32512,FABRICACIÓN DE GASES INDUSTRIALES
stps_sector_571,32513,FABRICACIÓN DE PIGMENTOS Y COLORANTES SINTÉTICOS
stps_sector_572,32518,FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS BÁSICOS INORGÁNICOS
stps_sector_573,32519,FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS BÁSICOS ORGÁNICOS
stps_sector_574,32521,FABRICACIÓN DE HULES Y RESINAS SINTÉTICOS
stps_sector_575,32522,FABRICACIÓN DE FIBRAS QUÍMICAS
stps_sector_576,32531,FABRICACIÓN DE FERTILIZANTES
stps_sector_577,32532,"FABRICACIÓN DE PESTICIDAS Y AGROQUÍMICOS, EXCEPTO FERTILIZANTES"
stps_sector_578,32541,FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
stps_sector_579,32551,FABRICACIÓN DE PINTURAS Y RECUBRIMIENTOS
stps_sector_580,32552,FABRICACIÓN DE ADHESIVOS Y SELLADORES
stps_sector_581,32561,"FABRICACIÓN DE JABONES, LIMPIADORES Y DENTÍFRICOS"
stps_sector_582,32562,"FABRICACIÓN DE COSMÉTICOS, PERFUMES Y OTRAS PREPARACIONES DE TOCADOR"
stps_sector_583,32591,FABRICACIÓN DE TINTAS PARA IMPRESIÓN
stps_sector_584,32592,FABRICACIÓN DE EXPLOSIVOS
stps_sector_585,32599,FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS
stps_sector_586,32611,FABRICACIÓN DE BOLSAS Y PELÍCULAS DE PLÁSTICO FLEXIBLE SIN SOPORTE
stps_sector_587,32612,"FABRICACIÓN DE PERFILES, TUBERÍA Y CONEXIONES DE PLÁSTICO RÍGIDO SIN SOPORTE"
stps_sector_588,32613,FABRICACIÓN DE LAMINADOS RÍGIDOS DE PLÁSTICO SIN SOPORTE
stps_sector_589,32614,FABRICACIÓN DE ESPUMAS Y PRODUCTOS DE POLIESTIRENO
stps_sector_590,32615,FABRICACIÓN DE ESPUMAS Y PRODUCTOS DE URETANO
stps_sector_591,32616,FABRICACIÓN DE BOTELLAS DE PLÁSTICO
stps_sector_592,32619,FABRICACIÓN DE OTROS PRODUCTOS DE PLÁSTICO
stps_sector_593,32621,FABRICACIÓN Y REVITALIZACIÓN DE LLANTAS
